proxy_split,role,grouped_scene_id,frame_stem,tile_id,tile_stem
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__075_1631704341.600000003,tile_1_0,4_station_pedestrian_bridge_4.3__075_1631704341.600000003__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__075_1631704341.600000003,tile_1_1,4_station_pedestrian_bridge_4.3__075_1631704341.600000003__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__076_1631704341.700000006,tile_0_0,4_station_pedestrian_bridge_4.3__076_1631704341.700000006__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__076_1631704341.700000006,tile_0_1,4_station_pedestrian_bridge_4.3__076_1631704341.700000006__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__076_1631704341.700000006,tile_1_0,4_station_pedestrian_bridge_4.3__076_1631704341.700000006__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__076_1631704341.700000006,tile_1_1,4_station_pedestrian_bridge_4.3__076_1631704341.700000006__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__077_1631704341.800000019,tile_0_0,4_station_pedestrian_bridge_4.3__077_1631704341.800000019__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__077_1631704341.800000019,tile_0_1,4_station_pedestrian_bridge_4.3__077_1631704341.800000019__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__077_1631704341.800000019,tile_1_0,4_station_pedestrian_bridge_4.3__077_1631704341.800000019__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__077_1631704341.800000019,tile_1_1,4_station_pedestrian_bridge_4.3__077_1631704341.800000019__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__078_1631704341.900000001,tile_0_0,4_station_pedestrian_bridge_4.3__078_1631704341.900000001__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__078_1631704341.900000001,tile_0_1,4_station_pedestrian_bridge_4.3__078_1631704341.900000001__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__078_1631704341.900000001,tile_1_0,4_station_pedestrian_bridge_4.3__078_1631704341.900000001__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__078_1631704341.900000001,tile_1_1,4_station_pedestrian_bridge_4.3__078_1631704341.900000001__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__079_1631704342.000000014,tile_0_0,4_station_pedestrian_bridge_4.3__079_1631704342.000000014__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__079_1631704342.000000014,tile_0_1,4_station_pedestrian_bridge_4.3__079_1631704342.000000014__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__079_1631704342.000000014,tile_1_0,4_station_pedestrian_bridge_4.3__079_1631704342.000000014__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__079_1631704342.000000014,tile_1_1,4_station_pedestrian_bridge_4.3__079_1631704342.000000014__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__080_1631704342.100000027,tile_0_0,4_station_pedestrian_bridge_4.3__080_1631704342.100000027__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__080_1631704342.100000027,tile_0_1,4_station_pedestrian_bridge_4.3__080_1631704342.100000027__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__080_1631704342.100000027,tile_1_0,4_station_pedestrian_bridge_4.3__080_1631704342.100000027__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__080_1631704342.100000027,tile_1_1,4_station_pedestrian_bridge_4.3__080_1631704342.100000027__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__081_1631704342.200000008,tile_0_0,4_station_pedestrian_bridge_4.3__081_1631704342.200000008__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__081_1631704342.200000008,tile_0_1,4_station_pedestrian_bridge_4.3__081_1631704342.200000008__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__081_1631704342.200000008,tile_1_0,4_station_pedestrian_bridge_4.3__081_1631704342.200000008__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__081_1631704342.200000008,tile_1_1,4_station_pedestrian_bridge_4.3__081_1631704342.200000008__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__082_1631704342.300000021,tile_0_0,4_station_pedestrian_bridge_4.3__082_1631704342.300000021__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__082_1631704342.300000021,tile_0_1,4_station_pedestrian_bridge_4.3__082_1631704342.300000021__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__082_1631704342.300000021,tile_1_0,4_station_pedestrian_bridge_4.3__082_1631704342.300000021__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__082_1631704342.300000021,tile_1_1,4_station_pedestrian_bridge_4.3__082_1631704342.300000021__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__083_1631704342.400000002,tile_0_0,4_station_pedestrian_bridge_4.3__083_1631704342.400000002__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__083_1631704342.400000002,tile_0_1,4_station_pedestrian_bridge_4.3__083_1631704342.400000002__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__083_1631704342.400000002,tile_1_0,4_station_pedestrian_bridge_4.3__083_1631704342.400000002__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__083_1631704342.400000002,tile_1_1,4_station_pedestrian_bridge_4.3__083_1631704342.400000002__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__084_1631704342.500000015,tile_0_0,4_station_pedestrian_bridge_4.3__084_1631704342.500000015__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__084_1631704342.500000015,tile_0_1,4_station_pedestrian_bridge_4.3__084_1631704342.500000015__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__084_1631704342.500000015,tile_1_0,4_station_pedestrian_bridge_4.3__084_1631704342.500000015__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__084_1631704342.500000015,tile_1_1,4_station_pedestrian_bridge_4.3__084_1631704342.500000015__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__085_1631704342.600000028,tile_0_0,4_station_pedestrian_bridge_4.3__085_1631704342.600000028__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__085_1631704342.600000028,tile_0_1,4_station_pedestrian_bridge_4.3__085_1631704342.600000028__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__085_1631704342.600000028,tile_1_0,4_station_pedestrian_bridge_4.3__085_1631704342.600000028__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__085_1631704342.600000028,tile_1_1,4_station_pedestrian_bridge_4.3__085_1631704342.600000028__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__086_1631704342.700000002,tile_0_0,4_station_pedestrian_bridge_4.3__086_1631704342.700000002__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__086_1631704342.700000002,tile_0_1,4_station_pedestrian_bridge_4.3__086_1631704342.700000002__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__086_1631704342.700000002,tile_1_0,4_station_pedestrian_bridge_4.3__086_1631704342.700000002__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__086_1631704342.700000002,tile_1_1,4_station_pedestrian_bridge_4.3__086_1631704342.700000002__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__087_1631704342.800000000,tile_0_0,4_station_pedestrian_bridge_4.3__087_1631704342.800000000__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__087_1631704342.800000000,tile_0_1,4_station_pedestrian_bridge_4.3__087_1631704342.800000000__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__087_1631704342.800000000,tile_1_0,4_station_pedestrian_bridge_4.3__087_1631704342.800000000__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__087_1631704342.800000000,tile_1_1,4_station_pedestrian_bridge_4.3__087_1631704342.800000000__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__088_1631704342.900000031,tile_0_0,4_station_pedestrian_bridge_4.3__088_1631704342.900000031__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__088_1631704342.900000031,tile_0_1,4_station_pedestrian_bridge_4.3__088_1631704342.900000031__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__088_1631704342.900000031,tile_1_0,4_station_pedestrian_bridge_4.3__088_1631704342.900000031__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__088_1631704342.900000031,tile_1_1,4_station_pedestrian_bridge_4.3__088_1631704342.900000031__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__089_1631704343.000000030,tile_0_0,4_station_pedestrian_bridge_4.3__089_1631704343.000000030__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__089_1631704343.000000030,tile_0_1,4_station_pedestrian_bridge_4.3__089_1631704343.000000030__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__089_1631704343.000000030,tile_1_0,4_station_pedestrian_bridge_4.3__089_1631704343.000000030__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__089_1631704343.000000030,tile_1_1,4_station_pedestrian_bridge_4.3__089_1631704343.000000030__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__090_1631704343.100000028,tile_0_0,4_station_pedestrian_bridge_4.3__090_1631704343.100000028__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__090_1631704343.100000028,tile_0_1,4_station_pedestrian_bridge_4.3__090_1631704343.100000028__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__090_1631704343.100000028,tile_1_0,4_station_pedestrian_bridge_4.3__090_1631704343.100000028__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__090_1631704343.100000028,tile_1_1,4_station_pedestrian_bridge_4.3__090_1631704343.100000028__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__091_1631704343.200000027,tile_0_0,4_station_pedestrian_bridge_4.3__091_1631704343.200000027__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__091_1631704343.200000027,tile_0_1,4_station_pedestrian_bridge_4.3__091_1631704343.200000027__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__091_1631704343.200000027,tile_1_0,4_station_pedestrian_bridge_4.3__091_1631704343.200000027__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__091_1631704343.200000027,tile_1_1,4_station_pedestrian_bridge_4.3__091_1631704343.200000027__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__092_1631704343.300000025,tile_0_0,4_station_pedestrian_bridge_4.3__092_1631704343.300000025__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__092_1631704343.300000025,tile_0_1,4_station_pedestrian_bridge_4.3__092_1631704343.300000025__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__092_1631704343.300000025,tile_1_0,4_station_pedestrian_bridge_4.3__092_1631704343.300000025__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__092_1631704343.300000025,tile_1_1,4_station_pedestrian_bridge_4.3__092_1631704343.300000025__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__093_1631704343.400000024,tile_0_0,4_station_pedestrian_bridge_4.3__093_1631704343.400000024__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__093_1631704343.400000024,tile_0_1,4_station_pedestrian_bridge_4.3__093_1631704343.400000024__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__093_1631704343.400000024,tile_1_0,4_station_pedestrian_bridge_4.3__093_1631704343.400000024__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__093_1631704343.400000024,tile_1_1,4_station_pedestrian_bridge_4.3__093_1631704343.400000024__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__094_1631704343.500000023,tile_0_0,4_station_pedestrian_bridge_4.3__094_1631704343.500000023__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__094_1631704343.500000023,tile_0_1,4_station_pedestrian_bridge_4.3__094_1631704343.500000023__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__094_1631704343.500000023,tile_1_0,4_station_pedestrian_bridge_4.3__094_1631704343.500000023__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__094_1631704343.500000023,tile_1_1,4_station_pedestrian_bridge_4.3__094_1631704343.500000023__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__095_1631704343.600000021,tile_0_0,4_station_pedestrian_bridge_4.3__095_1631704343.600000021__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__095_1631704343.600000021,tile_0_1,4_station_pedestrian_bridge_4.3__095_1631704343.600000021__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__095_1631704343.600000021,tile_1_0,4_station_pedestrian_bridge_4.3__095_1631704343.600000021__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__095_1631704343.600000021,tile_1_1,4_station_pedestrian_bridge_4.3__095_1631704343.600000021__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__096_1631704343.700000024,tile_0_0,4_station_pedestrian_bridge_4.3__096_1631704343.700000024__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__096_1631704343.700000024,tile_0_1,4_station_pedestrian_bridge_4.3__096_1631704343.700000024__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__096_1631704343.700000024,tile_1_0,4_station_pedestrian_bridge_4.3__096_1631704343.700000024__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__096_1631704343.700000024,tile_1_1,4_station_pedestrian_bridge_4.3__096_1631704343.700000024__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__097_1631704343.800000000,tile_0_0,4_station_pedestrian_bridge_4.3__097_1631704343.800000000__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__097_1631704343.800000000,tile_0_1,4_station_pedestrian_bridge_4.3__097_1631704343.800000000__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__097_1631704343.800000000,tile_1_0,4_station_pedestrian_bridge_4.3__097_1631704343.800000000__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__097_1631704343.800000000,tile_1_1,4_station_pedestrian_bridge_4.3__097_1631704343.800000000__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__098_1631704343.900000007,tile_0_0,4_station_pedestrian_bridge_4.3__098_1631704343.900000007__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__098_1631704343.900000007,tile_0_1,4_station_pedestrian_bridge_4.3__098_1631704343.900000007__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__098_1631704343.900000007,tile_1_0,4_station_pedestrian_bridge_4.3__098_1631704343.900000007__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__098_1631704343.900000007,tile_1_1,4_station_pedestrian_bridge_4.3__098_1631704343.900000007__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__099_1631704344.000000014,tile_0_0,4_station_pedestrian_bridge_4.3__099_1631704344.000000014__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__099_1631704344.000000014,tile_0_1,4_station_pedestrian_bridge_4.3__099_1631704344.000000014__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__099_1631704344.000000014,tile_1_0,4_station_pedestrian_bridge_4.3__099_1631704344.000000014__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3__099_1631704344.000000014,tile_1_1,4_station_pedestrian_bridge_4.3__099_1631704344.000000014__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4__100_1631704344.100000022,tile_0_0,4_station_pedestrian_bridge_4.4__100_1631704344.100000022__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4__100_1631704344.100000022,tile_0_1,4_station_pedestrian_bridge_4.4__100_1631704344.100000022__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4__100_1631704344.100000022,tile_1_0,4_station_pedestrian_bridge_4.4__100_1631704344.100000022__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4__100_1631704344.100000022,tile_1_1,4_station_pedestrian_bridge_4.4__100_1631704344.100000022__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4__101_1631704344.200000029,tile_0_0,4_station_pedestrian_bridge_4.4__101_1631704344.200000029__tile_0_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4__101_1631704344.200000029,tile_0_1,4_station_pedestrian_bridge_4.4__101_1631704344.200000029__tile_0_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4__101_1631704344.200000029,tile_1_0,4_station_pedestrian_bridge_4.4__101_1631704344.200000029__tile_1_0
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4__101_1631704344.200000029,tile_1_1,4_station_pedestrian_bridge_4.4__101_1631704344.200000029__tile_1_1
proxy_0,heldout,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.4__102_1631704344.300000004,tile_0_0,4_station_pedestrian_bridge_4.4__102_1631704344.300000004__tile_0_0
